id_partido;nombre_partido;partido_torneo;IdLiga;torneo;temporada;descripcion_partido;EquipoLocal;EquipoVisitante;GolLocal;fecha_torneo;GolVisitante;espectadores;fecha_hora_partido;fecha_partido;hora_partido;fecha_hora_partido;Id_EquipoLocal;Id_EquipoVisitante;estadio;pais;ciudad;poster_partido;imagen_partido;partido_fanart;partido_thumb;partido_banner;partido_video;estado_partido;partido_pospuesto
508848;Crystal Palace vs Man City;English Premier League 2016-11-19 Crystal Palace vs Manchester City;4328;English Premier League;2016-2017;;Crystal Palace;Manchester City;1;12;2;0;;19/11/2016;15:00:00+00:00;;133632;133613;;;;;;;;;;;no
508849;Tottenham vs West Ham;English Premier League 2016-11-19 Tottenham vs West Ham;4328;English Premier League;2016-2017;;Tottenham;West Ham;3;12;2;0;;19/11/2016;17:30:00+00:00;;133616;133636;;;;;;;;;;;no
508850;Everton vs Swansea;English Premier League 2016-11-19 Everton vs Swansea;4328;English Premier League;2016-2017;;Everton;Swansea;1;12;1;0;;19/11/2016;15:00:00+00:00;;133615;133614;;;;;;;;;;;no
508844;Middlesbrough vs Chelsea;English Premier League 2016-11-19 Middlesbrough vs Chelsea;4328;English Premier League;2016-2017;;Middlesbrough;Chelsea;0;12;1;0;;20/11/2016;16:00:00+00:00;;133628;133610;;;;;;;;;;;no
508843;West Brom vs Burnley;English Premier League 2016-11-19 West Brom vs Burnley;4328;English Premier League;2016-2017;;West Brom;Burnley;4;12;0;0;;21/11/2016;20:00:00+00:00;;133611;133623;;;;;;;;;;;no
508851;Leicester vs Middlesbrough;English Premier League 2016-11-26 Leicester vs Middlesbrough;4328;English Premier League;2016-2017;;Leicester;Middlesbrough;2;13;2;0;;26/11/2016;15:00:00+00:00;;133626;133628;;;;;;;;;;;no
508852;Liverpool vs Sunderland;English Premier League 2016-11-26 Liverpool vs Sunderland;4328;English Premier League;2016-2017;;Liverpool;Sunderland;2;13;0;0;;26/11/2016;15:00:00+00:00;;133602;133603;;;;;;;;;;;no
508856;Burnley vs Man City;English Premier League 2016-11-26 Burnley vs Manchester City;4328;English Premier League;2016-2017;;Burnley;Manchester City;1;13;2;0;;26/11/2016;12:30:00+00:00;;133623;133613;;;;;;;;;;;no
508857;Swansea vs Crystal Palace;English Premier League 2016-11-26 Swansea vs Crystal Palace;4328;English Premier League;2016-2017;;Swansea;Crystal Palace;5;13;4;0;;26/11/2016;15:00:00+00:00;;133614;133632;;;;;;;;;;;no
508858;Chelsea vs Tottenham;English Premier League 2016-11-26 Chelsea vs Tottenham;4328;English Premier League;2016-2017;;Chelsea;Tottenham;2;13;1;0;;26/11/2016;17:30:00+00:00;;133610;133616;;;;;;;;;;;no
508860;Hull vs West Brom;English Premier League 2016-11-26 Hull vs West Brom;4328;English Premier League;2016-2017;;Hull;West Brom;1;13;1;0;;26/11/2016;15:00:00+00:00;;133617;133611;;;;;;;;;;;no
508853;Man United vs West Ham;English Premier League 2016-11-26 Manchester United vs West Ham;4328;English Premier League;2016-2017;;Manchester United;West Ham;1;13;1;0;;27/11/2016;16:30:00+00:00;;133612;133636;;;;;;;;;;;no
508854;Arsenal vs Bournemouth;English Premier League 2016-11-26 Arsenal vs Bournemouth;4328;English Premier League;2016-2017;;Arsenal;Bournemouth;3;13;1;0;;27/11/2016;14:15:00+00:00;;133604;134301;;;;;;;;;;;no
508855;Southampton vs Everton;English Premier League 2016-11-26 Southampton vs Everton;4328;English Premier League;2016-2017;;Southampton;Everton;1;13;0;0;;27/11/2016;16:30:00+00:00;;134778;133615;;;;;;;;;;;no
508859;Watford vs Stoke;English Premier League 2016-11-26 Watford vs Stoke;4328;English Premier League;2016-2017;;Watford;Stoke;0;13;1;0;;27/11/2016;12:00:00+00:00;;133624;133609;;;;;;;;;;;no
508861;Tottenham vs Swansea;English Premier League 2016-12-03 Tottenham vs Swansea;4328;English Premier League;2016-2017;;Tottenham;Swansea;5;14;0;0;;3/12/2016;15:00:00+00:00;;133616;133614;;;;;;;;;;;no
508862;Crystal Palace vs Southampton;English Premier League 2016-12-03 Crystal Palace vs Southampton;4328;English Premier League;2016-2017;;Crystal Palace;Southampton;3;14;0;0;;3/12/2016;15:00:00+00:00;;133632;134778;;;;;;;;;;;no
508863;West Brom vs Watford;English Premier League 2016-12-03 West Brom vs Watford;4328;English Premier League;2016-2017;;West Brom;Watford;3;14;1;0;;3/12/2016;15:00:00+00:00;;133611;133624;;;;;;;;;;;no
508865;West Ham vs Arsenal;English Premier League 2016-12-03 West Ham vs Arsenal;4328;English Premier League;2016-2017;;West Ham;Arsenal;1;14;5;0;;3/12/2016;17:30:00+00:00;;133636;133604;;;;;;;;;;;no
508866;Man City vs Chelsea;English Premier League 2016-12-03 Manchester City vs Chelsea;4328;English Premier League;2016-2017;;Manchester City;Chelsea;1;14;3;0;;3/12/2016;12:30:00+00:00;;133613;133610;;;;;;;;;;;no
508868;Stoke vs Burnley;English Premier League 2016-12-03 Stoke vs Burnley;4328;English Premier League;2016-2017;;Stoke;Burnley;2;14;0;0;;3/12/2016;15:00:00+00:00;;133609;133623;;;;;;;;;;;no
508869;Sunderland vs Leicester;English Premier League 2016-12-03 Sunderland vs Leicester;4328;English Premier League;2016-2017;;Sunderland;Leicester;2;14;1;0;;3/12/2016;15:00:00+00:00;;133603;133626;;;;;;;;;;;no
508864;Everton vs Man United;English Premier League 2016-12-03 Everton vs Manchester United;4328;English Premier League;2016-2017;;Everton;Manchester United;1;14;1;0;;4/12/2016;16:00:00+00:00;;133615;133612;;;;;;;;;;;no
508870;Bournemouth vs Liverpool;English Premier League 2016-12-03 Bournemouth vs Liverpool;4328;English Premier League;2016-2017;;Bournemouth;Liverpool;4;14;3;0;;4/12/2016;13:30:00+00:00;;134301;133602;;;;;;;;;;;no
508867;Middlesbrough vs Hull;English Premier League 2016-12-03 Middlesbrough vs Hull;4328;English Premier League;2016-2017;;Middlesbrough;Hull;1;14;0;0;;5/12/2016;20:00:00+00:00;;133628;133617;;;;;;;;;;;no
508871;Hull vs Crystal Palace;English Premier League 2016-12-10 Hull vs Crystal Palace;4328;English Premier League;2016-2017;;Hull;Crystal Palace;3;15;3;0;;10/12/2016;15:00:00+00:00;;133617;133632;;;;;;;;;;;no
508872;Leicester vs Man City;English Premier League 2016-12-10 Leicester vs Manchester City;4328;English Premier League;2016-2017;;Leicester;Manchester City;4;15;2;0;;10/12/2016;17:30:00+00:00;;133626;133613;;;;;;;;;;;no
508874;Arsenal vs Stoke;English Premier League 2016-12-10 Arsenal vs Stoke;4328;English Premier League;2016-2017;;Arsenal;Stoke;3;15;1;0;;10/12/2016;15:00:00+00:00;;133604;133609;;;;;;;;;;;no
508875;Burnley vs Bournemouth;English Premier League 2016-12-10 Burnley vs Bournemouth;4328;English Premier League;2016-2017;;Burnley;Bournemouth;3;15;2;0;;10/12/2016;15:00:00+00:00;;133623;134301;;;;;;;;;;;no
508876;Swansea vs Sunderland;English Premier League 2016-12-10 Swansea vs Sunderland;4328;English Premier League;2016-2017;;Swansea;Sunderland;3;15;0;0;;10/12/2016;15:00:00+00:00;;133614;133603;;;;;;;;;;;no
508878;Watford vs Everton;English Premier League 2016-12-10 Watford vs Everton;4328;English Premier League;2016-2017;;Watford;Everton;3;15;2;0;;10/12/2016;12:30:00+00:00;;133624;133615;;;;;;;;;;;no
508873;Liverpool vs West Ham;English Premier League 2016-12-10 Liverpool vs West Ham;4328;English Premier League;2016-2017;;Liverpool;West Ham;2;15;2;0;;11/12/2016;16:30:00+00:00;;133602;133636;;;;;;;;;;;no
508877;Chelsea vs West Brom;English Premier League 2016-12-10 Chelsea vs West Brom;4328;English Premier League;2016-2017;;Chelsea;West Brom;1;15;0;0;;11/12/2016;12:00:00+00:00;;133610;133611;;;;;;;;;;;no
508879;Man United vs Tottenham;English Premier League 2016-12-11 Manchester United vs Tottenham;4328;English Premier League;2016-2017;;Manchester United;Tottenham;1;15;0;0;;11/12/2016;14:15:00+00:00;;133612;133616;;;;;;;;;;;no
508880;Southampton vs Middlesbrough;English Premier League 2016-12-11 Southampton vs Middlesbrough;4328;English Premier League;2016-2017;;Southampton;Middlesbrough;1;15;0;0;;11/12/2016;14:15:00+00:00;;134778;133628;;;;;;;;;;;no
508881;Bournemouth vs Leicester;English Premier League 2016-12-13 Bournemouth vs Leicester;4328;English Premier League;2016-2017;;Bournemouth;Leicester;1;16;0;0;;13/12/2016;19:45:00+00:00;;134301;133626;;;;;;;;;;;no
508885;Everton vs Arsenal;English Premier League 2016-12-14 Everton vs Arsenal;4328;English Premier League;2016-2017;;Everton;Arsenal;2;16;1;0;;13/12/2016;19:45:00+00:00;;133615;133604;;;;;;;;;;;no
508882;Sunderland vs Chelsea;English Premier League 2016-12-13 Sunderland vs Chelsea;4328;English Premier League;2016-2017;;Sunderland;Chelsea;0;16;1;0;;14/12/2016;19:45:00+00:00;;133603;133610;;;;;;;;;;;no
508883;West Ham vs Burnley;English Premier League 2016-12-13 West Ham vs Burnley;4328;English Premier League;2016-2017;;West Ham;Burnley;1;16;0;0;;14/12/2016;19:45:00+00:00;;133636;133623;;;;;;;;;;;no
508884;West Brom vs Swansea;English Premier League 2016-12-13 West Brom vs Swansea;4328;English Premier League;2016-2017;;West Brom;Swansea;3;16;1;0;;14/12/2016;20:00:00+00:00;;133611;133614;;;;;;;;;;;no
508886;Middlesbrough vs Liverpool;English Premier League 2016-12-14 Middlesbrough vs Liverpool;4328;English Premier League;2016-2017;;Middlesbrough;Liverpool;0;16;3;0;;14/12/2016;19:45:00+00:00;;133628;133602;;;;;;;;;;;no
508887;Man City vs Watford;English Premier League 2016-12-14 Manchester City vs Watford;4328;English Premier League;2016-2017;;Manchester City;Watford;2;16;0;0;;14/12/2016;20:00:00+00:00;;133613;133624;;;;;;;;;;;no
508888;Stoke vs Southampton;English Premier League 2016-12-14 Stoke vs Southampton;4328;English Premier League;2016-2017;;Stoke;Southampton;0;16;0;0;;14/12/2016;20:00:00+00:00;;133609;134778;;;;;;;;;;;no
508889;Tottenham vs Hull;English Premier League 2016-12-14 Tottenham vs Hull;4328;English Premier League;2016-2017;;Tottenham;Hull;3;16;0;0;;14/12/2016;20:00:00+00:00;;133616;133617;;;;;;;;;;;no
508890;Crystal Palace vs Man United;English Premier League 2016-12-14 Crystal Palace vs Manchester United;4328;English Premier League;2016-2017;;Crystal Palace;Manchester United;1;16;2;0;;14/12/2016;20:00:00+00:00;;133632;133612;;;;;;;;;;;no
508891;Crystal Palace vs Chelsea;English Premier League 2016-12-17 Crystal Palace vs Chelsea;4328;English Premier League;2016-2017;;Crystal Palace;Chelsea;0;17;1;0;;17/12/2016;12:30:00+00:00;;133632;133610;;;;;;;;;;;no
508892;West Brom vs Man United;English Premier League 2016-12-17 West Brom vs Manchester United;4328;English Premier League;2016-2017;;West Brom;Manchester United;0;17;2;0;;17/12/2016;17:30:00+00:00;;133611;133612;;;;;;;;;;;no
508894;West Ham vs Hull;English Premier League 2016-12-17 West Ham vs Hull;4328;English Premier League;2016-2017;;West Ham;Hull;1;17;0;0;;17/12/2016;15:00:00+00:00;;133636;133617;;;;;;;;;;;no
508896;Middlesbrough vs Swansea;English Premier League 2016-12-17 Middlesbrough vs Swansea;4328;English Premier League;2016-2017;;Middlesbrough;Swansea;3;17;0;0;;17/12/2016;15:00:00+00:00;;133628;133614;;;;;;;;;;;no
508897;Stoke vs Leicester;English Premier League 2016-12-17 Stoke vs Leicester;4328;English Premier League;2016-2017;;Stoke;Leicester;2;17;2;0;;17/12/2016;15:00:00+00:00;;133609;133626;;;;;;;;;;;no
508898;Sunderland vs Watford;English Premier League 2016-12-17 Sunderland vs Watford;4328;English Premier League;2016-2017;;Sunderland;Watford;1;17;0;0;;17/12/2016;15:00:00+00:00;;133603;133624;;;;;;;;;;;no
508895;Man City vs Arsenal;English Premier League 2016-12-17 Manchester City vs Arsenal;4328;English Premier League;2016-2017;;Manchester City;Arsenal;2;17;1;;2016-12-18T00:00:00;18/12/2016;00:00:00;00:00:00;133613;133604;;;;;;;https://www.thesportsdb.com/images/media/event/thumb/3hu7sn1659913999.jpg;;;;no
508899;Bournemouth vs Southampton;English Premier League 2016-12-17 Bournemouth vs Southampton;4328;English Premier League;2016-2017;;Bournemouth;Southampton;1;17;3;0;;18/12/2016;13:30:00+00:00;;134301;134778;;;;;;;;;;;no
508900;Tottenham vs Burnley;English Premier League 2016-12-17 Tottenham vs Burnley;4328;English Premier League;2016-2017;;Tottenham;Burnley;2;17;1;0;;18/12/2016;16:00:00+00:00;;133616;133623;;;;;;;;;;;no
508893;Everton vs Liverpool;English Premier League 2016-12-17 Everton vs Liverpool;4328;English Premier League;2016-2017;;Everton;Liverpool;0;17;1;0;;19/12/2016;20:00:00+00:00;;133615;133602;;;;;;;;;;;no
508901;Leicester vs Everton;English Premier League 2016-12-26 Leicester vs Everton;4328;English Premier League;2016-2017;;Leicester;Everton;0;18;2;0;;26/12/2016;15:00:00+00:00;;133626;133615;;;;;;;;;;;no
508903;Man United vs Sunderland;English Premier League 2016-12-26 Manchester United vs Sunderland;4328;English Premier League;2016-2017;;Manchester United;Sunderland;3;18;1;0;;26/12/2016;15:00:00+00:00;;133612;133603;;;;;;;;;;;no
508904;Arsenal vs West Brom;English Premier League 2016-12-26 Arsenal vs West Brom;4328;English Premier League;2016-2017;;Arsenal;West Brom;1;18;0;0;;26/12/2016;15:00:00+00:00;;133604;133611;;;;;;;;;;;no
508906;Burnley vs Middlesbrough;English Premier League 2016-12-26 Burnley vs Middlesbrough;4328;English Premier League;2016-2017;;Burnley;Middlesbrough;1;18;0;0;;26/12/2016;15:00:00+00:00;;133623;133628;;;;;;;;;;;no
508907;Swansea vs West Ham;English Premier League 2016-12-26 Swansea vs West Ham;4328;English Premier League;2016-2017;;Swansea;West Ham;1;18;4;0;;26/12/2016;15:00:00+00:00;;133614;133636;;;;;;;;;;;no
508908;Chelsea vs Bournemouth;English Premier League 2016-12-26 Chelsea vs Bournemouth;4328;English Premier League;2016-2017;;Chelsea;Bournemouth;3;18;0;0;;26/12/2016;15:00:00+00:00;;133610;134301;;;;;;;;;;;no
508909;Watford vs Crystal Palace;English Premier League 2016-12-26 Watford vs Crystal Palace;4328;English Premier League;2016-2017;;Watford;Crystal Palace;1;18;1;0;;26/12/2016;12:30:00+00:00;;133624;133632;;;;;;;;;;;no
508910;Hull vs Man City;English Premier League 2016-12-26 Hull vs Manchester City;4328;English Premier League;2016-2017;;Hull;Manchester City;0;18;3;0;;26/12/2016;17:15:00+00:00;;133617;133613;;;;;;;;;;;no
508902;Liverpool vs Stoke;English Premier League 2016-12-26 Liverpool vs Stoke;4328;English Premier League;2016-2017;;Liverpool;Stoke;4;18;1;0;;27/12/2016;17:15:00+00:00;;133602;133609;;;;;;;;;;;no
508905;Southampton vs Tottenham;English Premier League 2016-12-26 Southampton vs Tottenham;4328;English Premier League;2016-2017;;Southampton;Tottenham;1;18;4;0;;28/12/2016;19:45:00+00:00;;134778;133616;;;;;;;;;;;no
508917;Hull vs Everton;English Premier League 2016-12-31 Hull vs Everton;4328;English Premier League;2016-2017;;Hull;Everton;2;19;2;0;;30/12/2016;20:00:00+00:00;;133617;133615;;;;;;;;;;;no
508912;Southampton vs West Brom;English Premier League 2016-12-31 Southampton vs West Brom;4328;English Premier League;2016-2017;;Southampton;West Brom;1;19;2;0;;31/12/2016;15:00:00+00:00;;134778;133611;;;;;;;;;;;no
508913;Burnley vs Sunderland;English Premier League 2016-12-31 Burnley vs Sunderland;4328;English Premier League;2016-2017;;Burnley;Sunderland;4;19;1;0;;31/12/2016;15:00:00+00:00;;133623;133603;;;;;;;;;;;no
508914;Swansea vs Bournemouth;English Premier League 2016-12-31 Swansea vs Bournemouth;4328;English Premier League;2016-2017;;Swansea;Bournemouth;0;19;3;0;;31/12/2016;15:00:00+00:00;;133614;134301;;;;;;;;;;;no
508915;Chelsea vs Stoke;English Premier League 2016-12-31 Chelsea vs Stoke;4328;English Premier League;2016-2017;;Chelsea;Stoke;4;19;2;0;;31/12/2016;15:00:00+00:00;;133610;133609;;;;;;;;;;;no
508918;Leicester vs West Ham;English Premier League 2016-12-31 Leicester vs West Ham;4328;English Premier League;2016-2017;;Leicester;West Ham;1;19;0;0;;31/12/2016;15:00:00+00:00;;133626;133636;;;;;;;;;;;no
508919;Liverpool vs Man City;English Premier League 2016-12-31 Liverpool vs Manchester City;4328;English Premier League;2016-2017;;Liverpool;Manchester City;1;19;0;0;;31/12/2016;17:30:00+00:00;;133602;133613;;;;;;;;;;;no
508920;Man United vs Middlesbrough;English Premier League 2016-12-31 Manchester United vs Middlesbrough;4328;English Premier League;2016-2017;;Manchester United;Middlesbrough;2;19;1;0;;31/12/2016;15:00:00+00:00;;133612;133628;;;;;;;;;;;no
508911;Arsenal vs Crystal Palace;English Premier League 2016-12-31 Arsenal vs Crystal Palace;4328;English Premier League;2016-2017;;Arsenal;Crystal Palace;2;19;0;0;;1/1/2017;16:00:00+00:00;;133604;133632;;;;;;;;;;;no
508916;Watford vs Tottenham;English Premier League 2016-12-31 Watford vs Tottenham;4328;English Premier League;2016-2017;;Watford;Tottenham;1;19;4;0;;1/1/2017;13:30:00+00:00;;133624;133616;;;;;;;;;;;no
508921;West Ham vs Man United;English Premier League 2017-01-02 West Ham vs Manchester United;4328;English Premier League;2016-2017;;West Ham;Manchester United;0;20;2;0;;2/1/2017;17:15:00+00:00;;133636;133612;;;;;;;;;;;no
508922;Man City vs Burnley;English Premier League 2017-01-02 Manchester City vs Burnley;4328;English Premier League;2016-2017;;Manchester City;Burnley;2;20;1;0;;2/1/2017;15:00:00+00:00;;133613;133623;;;;;;;;;;;no
508923;Middlesbrough vs Leicester;English Premier League 2017-01-02 Middlesbrough vs Leicester;4328;English Premier League;2016-2017;;Middlesbrough;Leicester;0;20;0;0;;2/1/2017;12:30:00+00:00;;133628;133626;;;;;;;;;;;no
508925;Sunderland vs Liverpool;English Premier League 2017-01-02 Sunderland vs Liverpool;4328;English Premier League;2016-2017;;Sunderland;Liverpool;2;20;2;0;;2/1/2017;15:00:00+00:00;;133603;133602;;;;;;;;;;;no
508929;West Brom vs Hull;English Premier League 2017-01-02 West Brom vs Hull;4328;English Premier League;2016-2017;;West Brom;Hull;3;20;1;0;;2/1/2017;15:00:00+00:00;;133611;133617;;;;;;;;;;;no
508930;Everton vs Southampton;English Premier League 2017-01-02 Everton vs Southampton;4328;English Premier League;2016-2017;;Everton;Southampton;3;20;0;0;;2/1/2017;15:00:00+00:00;;133615;134778;;;;;;;;;;;no
508924;Stoke vs Watford;English Premier League 2017-01-02 Stoke vs Watford;4328;English Premier League;2016-2017;;Stoke;Watford;2;20;0;0;;3/1/2017;20:00:00+00:00;;133609;133624;;;;;;;;;;;no
508926;Bournemouth vs Arsenal;English Premier League 2017-01-02 Bournemouth vs Arsenal;4328;English Premier League;2016-2017;;Bournemouth;Arsenal;3;20;3;0;;3/1/2017;19:45:00+00:00;;134301;133604;;;;;;;;;;;no
508928;Crystal Palace vs Swansea;English Premier League 2017-01-02 Crystal Palace vs Swansea;4328;English Premier League;2016-2017;;Crystal Palace;Swansea;1;20;2;0;;3/1/2017;20:00:00+00:00;;133632;133614;;;;;;;;;;;no
508927;Tottenham vs Chelsea;English Premier League 2017-01-02 Tottenham vs Chelsea;4328;English Premier League;2016-2017;;Tottenham;Chelsea;2;20;0;0;;4/1/2017;20:00:00+00:00;;133616;133610;;;;;;;;;;;no
508931;Swansea vs Arsenal;English Premier League 2017-01-14 Swansea vs Arsenal;4328;English Premier League;2016-2017;;Swansea;Arsenal;0;21;4;0;;14/1/2017;15:00:00+00:00;;133614;133604;;;;;;;;;;;no
508932;Burnley vs Southampton;English Premier League 2017-01-14 Burnley vs Southampton;4328;English Premier League;2016-2017;;Burnley;Southampton;1;21;0;0;;14/1/2017;15:00:00+00:00;;133623;134778;;;;;;;;;;;no
508933;Tottenham vs West Brom;English Premier League 2017-01-14 Tottenham vs West Brom;4328;English Premier League;2016-2017;;Tottenham;West Brom;4;21;0;0;;14/1/2017;12:30:00+00:00;;133616;133611;;;;;;;;;;;no
508935;Watford vs Middlesbrough;English Premier League 2017-01-14 Watford vs Middlesbrough;4328;English Premier League;2016-2017;;Watford;Middlesbrough;0;21;0;0;;14/1/2017;15:00:00+00:00;;133624;133628;;;;;;;;;;;no
508936;Hull vs Bournemouth;English Premier League 2017-01-14 Hull vs Bournemouth;4328;English Premier League;2016-2017;;Hull;Bournemouth;3;21;1;0;;14/1/2017;15:00:00+00:00;;133617;134301;;;;;;;;;;;no
508937;West Ham vs Crystal Palace;English Premier League 2017-01-14 West Ham vs Crystal Palace;4328;English Premier League;2016-2017;;West Ham;Crystal Palace;3;21;0;0;;14/1/2017;15:00:00+00:00;;133636;133632;;;;;;;;;;;no
508938;Leicester vs Chelsea;English Premier League 2017-01-14 Leicester vs Chelsea;4328;English Premier League;2016-2017;;Leicester;Chelsea;0;21;3;0;;14/1/2017;17:30:00+00:00;;133626;133610;;;;;;;;;;;no
508940;Sunderland vs Stoke;English Premier League 2017-01-14 Sunderland vs Stoke;4328;English Premier League;2016-2017;;Sunderland;Stoke;1;21;3;0;;14/1/2017;15:00:00+00:00;;133603;133609;;;;;;;;;;;no
508934;Everton vs Man City;English Premier League 2017-01-14 Everton vs Manchester City;4328;English Premier League;2016-2017;;Everton;Manchester City;4;21;0;0;;15/1/2017;13:30:00+00:00;;133615;133613;;;;;;;;;;;no
508939;Man United vs Liverpool;English Premier League 2017-01-14 Manchester United vs Liverpool;4328;English Premier League;2016-2017;;Manchester United;Liverpool;1;21;1;0;;15/1/2017;16:00:00+00:00;;133612;133602;;;;;;;;;;;no
508942;West Brom vs Sunderland;English Premier League 2017-01-21 West Brom vs Sunderland;4328;English Premier League;2016-2017;;West Brom;Sunderland;2;22;0;0;;21/1/2017;15:00:00+00:00;;133611;133603;;;;;;;;;;;no
508943;Crystal Palace vs Everton;English Premier League 2017-01-21 Crystal Palace vs Everton;4328;English Premier League;2016-2017;;Crystal Palace;Everton;0;22;1;0;;21/1/2017;15:00:00+00:00;;133632;133615;;;;;;;;;;;no
508944;Liverpool vs Swansea;English Premier League 2017-01-21 Liverpool vs Swansea;4328;English Premier League;2016-2017;;Liverpool;Swansea;2;22;3;0;;21/1/2017;12:30:00+00:00;;133602;133614;;;;;;;;;;;no
